ActivityStartDate	ActivityDepthHeightMeasure.MeasureValue	ResultMeasureValue
2015-04-24T05:00:00Z	8	12.5
2015-04-24T05:00:00Z	9	12.6
2015-04-24T05:00:00Z	10	12.5
2015-04-24T05:00:00Z	11	12.5
2015-04-24T05:00:00Z	12	12.2
2015-04-24T05:00:00Z	13	12.4
2015-04-24T05:00:00Z	14	12.5
2015-04-24T05:00:00Z	15	12.6
2015-04-24T05:00:00Z	16	12.5
2015-04-24T05:00:00Z	17	12.5
2015-04-24T05:00:00Z	18	12.5
2015-04-24T05:00:00Z	19	12.5
2015-04-24T05:00:00Z	20	12.5
2015-04-24T05:00:00Z	21	12.5
2015-04-24T05:00:00Z	22	12.5
2015-04-24T05:00:00Z	23	12.6
2015-04-24T05:00:00Z	24	12.3
2015-04-24T05:00:00Z	24.2	12.3
2015-05-01T05:00:00Z	0	14.8
2015-05-01T05:00:00Z	1	14.5
2015-05-01T05:00:00Z	2	13.6
2015-05-01T05:00:00Z	3	13.4
2015-05-01T05:00:00Z	4	13
2015-05-01T05:00:00Z	5	13.2
2015-05-01T05:00:00Z	6	13.2
2015-05-01T05:00:00Z	7	13.1
2015-05-01T05:00:00Z	8	13.1
2015-05-01T05:00:00Z	9	13
2015-05-01T05:00:00Z	10	12.8
2015-05-01T05:00:00Z	11	12.7
2015-05-01T05:00:00Z	12	12.7
2015-05-01T05:00:00Z	13	12.6
2015-05-01T05:00:00Z	14	12.4
2015-05-01T05:00:00Z	15	12.3
2015-05-01T05:00:00Z	16	12
2015-05-01T05:00:00Z	17	11.8
2015-05-01T05:00:00Z	18	11.8
2015-05-01T05:00:00Z	19	11.6
2015-05-01T05:00:00Z	20	11.5
2015-05-01T05:00:00Z	21	11.1
2015-05-01T05:00:00Z	22	11
2015-05-01T05:00:00Z	23	11.1
2015-05-01T05:00:00Z	24	11
2015-05-01T05:00:00Z	24.3	10.7
2015-05-13T05:00:00Z	0	11.4
2015-05-13T05:00:00Z	1	12.1
2015-05-13T05:00:00Z	2	11.5
2015-05-13T05:00:00Z	3	11.2
2015-05-13T05:00:00Z	4	10.7
2015-05-13T05:00:00Z	5	10.4
2015-05-13T05:00:00Z	6	10.4
2015-05-13T05:00:00Z	7	10.5
2015-05-13T05:00:00Z	8	10.5
2015-05-13T05:00:00Z	9	10.2
2015-05-13T05:00:00Z	10	9.7
2015-05-13T05:00:00Z	11	10
2015-05-13T05:00:00Z	12	10
2015-05-13T05:00:00Z	13	10
2015-05-13T05:00:00Z	14	10
2015-05-13T05:00:00Z	15	9.6
2015-05-13T05:00:00Z	16	9.6
2015-05-13T05:00:00Z	17	9.6
2015-05-13T05:00:00Z	18	9.6
2015-05-13T05:00:00Z	19	9.5
2015-05-13T05:00:00Z	20	9.5
2015-05-13T05:00:00Z	21	9.5
2015-05-13T05:00:00Z	22	9.5
2015-05-13T05:00:00Z	23	9.4
2015-05-13T05:00:00Z	24	9.2
2015-05-13T05:00:00Z	24.4	9.1
2015-05-27T05:00:00Z	0	9.5
2015-05-27T05:00:00Z	1	9.6
2015-05-27T05:00:00Z	2	9.6
2015-05-27T05:00:00Z	3	9.6
2015-05-27T05:00:00Z	4	9.5
2015-05-27T05:00:00Z	5	9.4
2015-05-27T05:00:00Z	6	9.4
2015-05-27T05:00:00Z	7	9.3
2015-05-27T05:00:00Z	8	9.2
2015-05-27T05:00:00Z	9	9.1
2015-05-27T05:00:00Z	10	9
2015-05-27T05:00:00Z	11	8.9
2015-05-27T05:00:00Z	12	8.2
2015-05-27T05:00:00Z	13	7.5
2015-05-27T05:00:00Z	14	7.5
2015-05-27T05:00:00Z	15	7.4
2015-05-27T05:00:00Z	16	6.5
2015-05-27T05:00:00Z	17	5.8
2015-05-27T05:00:00Z	18	5.5
2015-05-27T05:00:00Z	19	5.5
2015-05-27T05:00:00Z	20	5.5
2015-05-27T05:00:00Z	21	5.4
2015-05-27T05:00:00Z	22	5.4
2015-05-27T05:00:00Z	23	5.4
2015-05-27T05:00:00Z	24	5.3
2015-05-27T05:00:00Z	24.2	5.3
2015-06-08T05:00:00Z	0	9.5
2015-06-08T05:00:00Z	1	9.7
2015-06-08T05:00:00Z	2	9.8
2015-06-08T05:00:00Z	3	9.6
2015-06-08T05:00:00Z	4	9.2
2015-06-08T05:00:00Z	5	9.1
2015-06-08T05:00:00Z	6	9.1
2015-06-08T05:00:00Z	7	8.9
2015-06-08T05:00:00Z	8	8.1
2015-06-08T05:00:00Z	9	6.5
2015-06-08T05:00:00Z	10	6.3
2015-06-08T05:00:00Z	11	6.2
2015-06-08T05:00:00Z	12	5.9
2015-06-08T05:00:00Z	13	5.4
2015-06-08T05:00:00Z	14	5.1
2015-06-08T05:00:00Z	15	5
2015-06-08T05:00:00Z	16	4.6
2015-06-08T05:00:00Z	17	4.1
2015-06-08T05:00:00Z	18	3.5
2015-06-08T05:00:00Z	19	3.4
2015-06-08T05:00:00Z	20	3.4
2015-06-08T05:00:00Z	21	2.6
2015-06-08T05:00:00Z	22	1.6
2015-06-08T05:00:00Z	23	1.4
2015-06-08T05:00:00Z	24	1
2015-06-08T05:00:00Z	24.5	1
2015-06-23T05:00:00Z	0	9.5
2015-06-23T05:00:00Z	1	9.6
2015-06-23T05:00:00Z	2	9.7
2015-06-23T05:00:00Z	3	9.6
2015-06-23T05:00:00Z	4	9.6
2015-06-23T05:00:00Z	5	9.5
2015-06-23T05:00:00Z	6	9.1
2015-06-23T05:00:00Z	7	9.1
2015-06-23T05:00:00Z	7.5	9.1
2015-06-23T05:00:00Z	8	8.9
2015-06-23T05:00:00Z	8.5	5.7
2015-06-23T05:00:00Z	9	5.3
2015-06-23T05:00:00Z	10	5
2015-06-23T05:00:00Z	11	4
2015-06-23T05:00:00Z	12	3.6
2015-06-23T05:00:00Z	13	3.2
2015-06-23T05:00:00Z	14	3.1
2015-06-23T05:00:00Z	15	2.7
2015-06-23T05:00:00Z	16	2.5
2015-06-23T05:00:00Z	17	1.4
2015-06-23T05:00:00Z	18	1
2015-06-23T05:00:00Z	19	0.2
2015-06-23T05:00:00Z	20	0.2
2015-06-23T05:00:00Z	21	0.2
2015-06-23T05:00:00Z	22	0.2
2015-06-23T05:00:00Z	23	0.2
2015-06-23T05:00:00Z	24	0.2
2015-06-23T05:00:00Z	24.4	0.2
2015-07-08T05:00:00Z	0	9.4
2015-07-08T05:00:00Z	1	9.5
2015-07-08T05:00:00Z	2	9.2
2015-07-08T05:00:00Z	3	9
2015-07-08T05:00:00Z	4	8.7
2015-07-08T05:00:00Z	5	8.6
2015-07-08T05:00:00Z	6	8.6
2015-07-08T05:00:00Z	6.5	8.3
2015-07-08T05:00:00Z	7	8.3
2015-07-08T05:00:00Z	7.5	8.3
2015-07-08T05:00:00Z	8	6
2015-07-08T05:00:00Z	8.5	2.8
2015-07-08T05:00:00Z	9	2.3
2015-07-08T05:00:00Z	9.5	2.2
2015-07-08T05:00:00Z	10	1.3
2015-07-08T05:00:00Z	11	0.3
2015-07-08T05:00:00Z	12	0.1
2015-07-08T05:00:00Z	13	0.1
2015-07-08T05:00:00Z	14	0
2015-07-08T05:00:00Z	15	0
2015-07-08T05:00:00Z	16	0
2015-07-08T05:00:00Z	17	0
2015-07-08T05:00:00Z	18	0
2015-07-08T05:00:00Z	19	0
2015-07-08T05:00:00Z	20	0.1
2015-07-08T05:00:00Z	21	0.1
2015-07-08T05:00:00Z	22	0.1
2015-07-08T05:00:00Z	23	0.1
2015-07-08T05:00:00Z	24	0.1
2015-07-08T05:00:00Z	24.4	0.1
2015-07-20T05:00:00Z	0	9.3
2015-07-20T05:00:00Z	1	9.3
2015-07-20T05:00:00Z	2	9.3
2015-07-20T05:00:00Z	3	9.4
2015-07-20T05:00:00Z	4	9.4
2015-07-20T05:00:00Z	5	9.4
2015-07-20T05:00:00Z	6	9.4
2015-07-20T05:00:00Z	7	9
2015-07-20T05:00:00Z	7.5	8.5
2015-07-20T05:00:00Z	8	7.8
2015-07-20T05:00:00Z	8.5	1.5
2015-07-20T05:00:00Z	9	0.2
2015-07-20T05:00:00Z	10	0
2015-07-20T05:00:00Z	11	0
2015-07-20T05:00:00Z	12	0
2015-07-20T05:00:00Z	13	0
2015-07-20T05:00:00Z	14	0
2015-07-20T05:00:00Z	15	0
2015-07-20T05:00:00Z	16	0
2015-07-20T05:00:00Z	17	0
2015-07-20T05:00:00Z	18	0
2015-07-20T05:00:00Z	19	0
2015-07-20T05:00:00Z	20	0
2015-07-20T05:00:00Z	21	0
2015-07-20T05:00:00Z	22	0
2015-07-20T05:00:00Z	23	0
2015-07-20T05:00:00Z	23.9	0
2015-08-03T05:00:00Z	0	8.2
2015-08-03T05:00:00Z	1	8.2
2015-08-03T05:00:00Z	2	8
2015-08-03T05:00:00Z	3	8
2015-08-03T05:00:00Z	4	8.1
2015-08-03T05:00:00Z	5	8
2015-08-03T05:00:00Z	6	7.8
2015-08-03T05:00:00Z	7	7.7
2015-08-03T05:00:00Z	8	7.8
2015-08-03T05:00:00Z	8.5	7.6
2015-08-03T05:00:00Z	9	7.2
2015-08-03T05:00:00Z	9.5	5.3
2015-08-03T05:00:00Z	10	1.3
2015-08-03T05:00:00Z	10.5	0
2015-08-03T05:00:00Z	11	0.3
2015-08-03T05:00:00Z	11.5	0
2015-08-03T05:00:00Z	12	0
2015-08-03T05:00:00Z	12.5	0
2015-08-03T05:00:00Z	13	0
2015-08-03T05:00:00Z	14	0
2015-08-03T05:00:00Z	15	0
2015-08-03T05:00:00Z	16	0
2015-08-03T05:00:00Z	17	0
2015-08-03T05:00:00Z	18	0
2015-08-03T05:00:00Z	19	0
2015-08-03T05:00:00Z	20	0
2015-08-03T05:00:00Z	21	0
2015-08-03T05:00:00Z	22	0
2015-08-03T05:00:00Z	23	0
2015-08-03T05:00:00Z	24	0
2015-08-03T05:00:00Z	24.4	0.1
2015-08-18T05:00:00Z	0	8.5
2015-08-18T05:00:00Z	1	8.4
2015-08-18T05:00:00Z	2	8.6
2015-08-18T05:00:00Z	3	8.4
2015-08-18T05:00:00Z	4	8.4
2015-08-18T05:00:00Z	5	7.8
2015-08-18T05:00:00Z	6	4.5
2015-08-18T05:00:00Z	7	3.4
2015-08-18T05:00:00Z	8	0.8
2015-08-18T05:00:00Z	9	0
2015-08-18T05:00:00Z	10	0
2015-08-18T05:00:00Z	11	0
2015-08-18T05:00:00Z	11.5	0
2015-08-18T05:00:00Z	12	0
2015-08-18T05:00:00Z	12.5	0
2015-08-18T05:00:00Z	13	0
2015-08-18T05:00:00Z	14	0
2015-08-18T05:00:00Z	15	0
2015-08-18T05:00:00Z	16	0
2015-08-18T05:00:00Z	17	0
2015-08-18T05:00:00Z	18	0
2015-08-18T05:00:00Z	19	0
2015-08-18T05:00:00Z	20	0
2015-08-18T05:00:00Z	21	0
2015-08-18T05:00:00Z	22	0
2015-08-18T05:00:00Z	23	0
2015-08-18T05:00:00Z	24	0
2015-08-18T05:00:00Z	24.3	0
2015-08-31T05:00:00Z	0	9.7
2015-08-31T05:00:00Z	1	9.7
2015-08-31T05:00:00Z	2	9.9
2015-08-31T05:00:00Z	3	9.6
2015-08-31T05:00:00Z	4	9.1
2015-08-31T05:00:00Z	5	8.7
2015-08-31T05:00:00Z	6	7.6
2015-08-31T05:00:00Z	7	7.2
2015-08-31T05:00:00Z	8	7.2
2015-08-31T05:00:00Z	9	7.2
2015-08-31T05:00:00Z	10	7
2015-08-31T05:00:00Z	10.5	5.8
2015-08-31T05:00:00Z	11	4.3
2015-08-31T05:00:00Z	11.5	2.5
2015-08-31T05:00:00Z	12	0
2015-08-31T05:00:00Z	13	0
2015-08-31T05:00:00Z	14	0
2015-08-31T05:00:00Z	15	0
2015-08-31T05:00:00Z	16	0
2015-08-31T05:00:00Z	17	0
2015-08-31T05:00:00Z	18	0
2015-08-31T05:00:00Z	19	0
2015-08-31T05:00:00Z	20	0
2015-08-31T05:00:00Z	21	0
2015-08-31T05:00:00Z	22	0
2015-08-31T05:00:00Z	23	0
2015-08-31T05:00:00Z	24	0.1
2015-08-31T05:00:00Z	24.4	0.1
2015-10-07T05:00:00Z	0	8.6
2015-10-07T05:00:00Z	1	8.4
2015-10-07T05:00:00Z	2	8.4
2015-10-07T05:00:00Z	3	8.1
2015-10-07T05:00:00Z	4	8.1
2015-10-07T05:00:00Z	5	7.7
2015-10-07T05:00:00Z	6	6.9
2015-10-07T05:00:00Z	7	6.8
2015-10-07T05:00:00Z	8	6.8
2015-10-07T05:00:00Z	9	6.9
2015-10-07T05:00:00Z	10	6.9
2015-10-07T05:00:00Z	11	6.9
2015-10-07T05:00:00Z	12	6.4
2015-10-07T05:00:00Z	13	6.4
2015-10-07T05:00:00Z	13.5	6.4
2015-10-07T05:00:00Z	14	5.5
2015-10-07T05:00:00Z	14.5	4
2015-10-07T05:00:00Z	15	0
2015-10-07T05:00:00Z	16	0
2015-10-07T05:00:00Z	17	0
2015-10-07T05:00:00Z	18	0
2015-10-07T05:00:00Z	19	0
2015-10-07T05:00:00Z	20	0
2015-10-07T05:00:00Z	21	0
2015-10-07T05:00:00Z	22	0
2015-10-07T05:00:00Z	23	0
2015-10-07T05:00:00Z	24	0
2015-10-07T05:00:00Z	24.3	0
2015-11-02T06:00:00Z	0	9
2015-11-02T06:00:00Z	1	8.9
2015-11-02T06:00:00Z	2	8.9
2015-11-02T06:00:00Z	3	8.8
2015-11-02T06:00:00Z	4	8.8
2015-11-02T06:00:00Z	5	8.8
2015-11-02T06:00:00Z	6	8.7
2015-11-02T06:00:00Z	7	8.7
2015-11-02T06:00:00Z	8	8.7
2015-11-02T06:00:00Z	9	8.7
2015-11-02T06:00:00Z	10	8.6
2015-11-02T06:00:00Z	11	8.6
2015-11-02T06:00:00Z	12	8.6
2015-11-02T06:00:00Z	13	8.6
2015-11-02T06:00:00Z	14	8.7
2015-11-02T06:00:00Z	15	8.7
2015-11-02T06:00:00Z	16	8.8
2015-11-02T06:00:00Z	17	8.8
2015-11-02T06:00:00Z	18	8.9
2015-11-02T06:00:00Z	19	8.9
2015-11-02T06:00:00Z	20	8.9
2015-11-02T06:00:00Z	21	8.9
2015-11-02T06:00:00Z	22	8.8
2015-11-02T06:00:00Z	23	8.8
2015-11-02T06:00:00Z	24	8.8
2015-11-02T06:00:00Z	24.4	8.8
2016-01-27T06:00:00Z	0	12.9
2016-01-27T06:00:00Z	1	12.2
2016-01-27T06:00:00Z	2	12.3
2016-01-27T06:00:00Z	3	12.7
2016-01-27T06:00:00Z	4	12.9
2016-01-27T06:00:00Z	5	12.9
2016-01-27T06:00:00Z	6	12.9
2016-01-27T06:00:00Z	7	13.3
2016-01-27T06:00:00Z	8	13.5
2016-01-27T06:00:00Z	9	13.8
2016-01-27T06:00:00Z	10	14.1
2016-01-27T06:00:00Z	11	14.1
2016-01-27T06:00:00Z	12	14.1
2016-01-27T06:00:00Z	13	14.1
2016-01-27T06:00:00Z	14	14.1
2016-01-27T06:00:00Z	15	14.1
2016-01-27T06:00:00Z	16	14
2016-01-27T06:00:00Z	17	14
2016-01-27T06:00:00Z	18	14
2016-01-27T06:00:00Z	19	14
2016-01-27T06:00:00Z	20	13.7
2016-01-27T06:00:00Z	21	13.2
2016-01-27T06:00:00Z	22	11.8
2016-01-27T06:00:00Z	23	14
2016-01-27T06:00:00Z	24	13.3
2016-01-27T06:00:00Z	24.3	13.3
2016-03-28T05:00:00Z	0	15
2016-03-28T05:00:00Z	1	15
2016-03-28T05:00:00Z	2	15
2016-03-28T05:00:00Z	3	15.1
2016-03-28T05:00:00Z	4	15.2
2016-03-28T05:00:00Z	5	15.2
2016-03-28T05:00:00Z	6	15.1
2016-03-28T05:00:00Z	7	15.1
2016-03-28T05:00:00Z	8	15.1
2016-03-28T05:00:00Z	9	15.3
2016-03-28T05:00:00Z	10	15.3
2016-03-28T05:00:00Z	11	15.3
2016-03-28T05:00:00Z	12	15.3
2016-03-28T05:00:00Z	13	15.3
2016-03-28T05:00:00Z	14	15.3
2016-03-28T05:00:00Z	15	15.3
2016-03-28T05:00:00Z	16	15.3
2016-03-28T05:00:00Z	17	15.4
2016-03-28T05:00:00Z	18	15.4
2016-03-28T05:00:00Z	19	15.5
2016-03-28T05:00:00Z	20	15.5
2016-03-28T05:00:00Z	21	15.5
2016-03-28T05:00:00Z	22	15.8
2016-03-28T05:00:00Z	23	15.8
2016-03-28T05:00:00Z	24	16.1
2016-03-28T05:00:00Z	24.2	16.1
2016-04-12T05:00:00Z	0	10.6
2016-04-12T05:00:00Z	1	11.4
2016-04-12T05:00:00Z	2	11.4
2016-04-12T05:00:00Z	3	11.5
2016-04-12T05:00:00Z	4	11.5
2016-04-12T05:00:00Z	5	11.5
2016-04-12T05:00:00Z	6	11.5
2016-04-12T05:00:00Z	7	11.5
2016-04-12T05:00:00Z	8	11.6
2016-04-12T05:00:00Z	9	11.5
2016-04-12T05:00:00Z	10	11.5
2016-04-12T05:00:00Z	11	11.5
2016-04-12T05:00:00Z	12	11.5
2016-04-12T05:00:00Z	13	11.5
2016-04-12T05:00:00Z	14	11.6
2016-04-12T05:00:00Z	15	11.6
2016-04-12T05:00:00Z	16	11.5
2016-04-12T05:00:00Z	17	11.6
2016-04-12T05:00:00Z	18	11.7
2016-04-12T05:00:00Z	19	11.6
2016-04-12T05:00:00Z	20	11.7
2016-04-12T05:00:00Z	21	11.6
2016-04-12T05:00:00Z	22	11.6
2016-04-12T05:00:00Z	23	11.7
2016-04-12T05:00:00Z	24	4.5
2016-04-12T05:00:00Z	24.3	1.9
2016-04-25T05:00:00Z	0	14.8
2016-04-25T05:00:00Z	1	14.2
2016-04-25T05:00:00Z	2	13.8
2016-04-25T05:00:00Z	3	13.5
2016-04-25T05:00:00Z	4	13.4
2016-04-25T05:00:00Z	5	13.1
2016-04-25T05:00:00Z	6	12.9
2016-04-25T05:00:00Z	7	12.6
2016-04-25T05:00:00Z	8	12
2016-04-25T05:00:00Z	9	11.7
2016-04-25T05:00:00Z	10	11.6
2016-04-25T05:00:00Z	11	11.5
2016-04-25T05:00:00Z	12	11.4
2016-04-25T05:00:00Z	13	11.2
2016-04-25T05:00:00Z	14	10.9
2016-04-25T05:00:00Z	15	10.6
2016-04-25T05:00:00Z	16	10.5
2016-04-25T05:00:00Z	17	10.4
2016-04-25T05:00:00Z	18	10.2
2016-04-25T05:00:00Z	19	10.1
2016-04-25T05:00:00Z	20	9.9
2016-04-25T05:00:00Z	21	9.8
2016-04-25T05:00:00Z	22	9.5
2016-04-25T05:00:00Z	23	9.5
2016-04-25T05:00:00Z	24	9.5
2016-04-25T05:00:00Z	24.3	3.4
2016-05-11T05:00:00Z	0	9.2
2016-05-11T05:00:00Z	1	9.1
2016-05-11T05:00:00Z	2	9.2
2016-05-11T05:00:00Z	3	9
2016-05-11T05:00:00Z	4	9
2016-05-11T05:00:00Z	5	9
2016-05-11T05:00:00Z	6	9.1
2016-05-11T05:00:00Z	7	9
2016-05-11T05:00:00Z	8	9.1
2016-05-11T05:00:00Z	9	9.1
2016-05-11T05:00:00Z	10	9.1
2016-05-11T05:00:00Z	11	9.2
2016-05-11T05:00:00Z	12	9.1
2016-05-11T05:00:00Z	13	9.1
2016-05-11T05:00:00Z	14	9.1
2016-05-11T05:00:00Z	15	8.9
2016-05-11T05:00:00Z	16	9
2016-05-11T05:00:00Z	17	9
2016-05-11T05:00:00Z	18	8.9
2016-05-11T05:00:00Z	19	8.6
2016-05-11T05:00:00Z	20	8.6
2016-05-11T05:00:00Z	21	8.6
2016-05-11T05:00:00Z	22	8.7
2016-05-11T05:00:00Z	23	8.7
2016-05-11T05:00:00Z	24	8
2016-05-11T05:00:00Z	24.4	7.7
2016-05-23T05:00:00Z	0	11.6
2016-05-23T05:00:00Z	1	11.6
2016-05-23T05:00:00Z	2	11.8
2016-05-23T05:00:00Z	3	12
2016-05-23T05:00:00Z	4	11.7
2016-05-23T05:00:00Z	5	11.2
2016-05-23T05:00:00Z	6	10.6
2016-05-23T05:00:00Z	7	10.6
2016-05-23T05:00:00Z	8	9.9
2016-05-23T05:00:00Z	9	9.5
2016-05-23T05:00:00Z	10	9.4
2016-05-23T05:00:00Z	11	9
2016-05-23T05:00:00Z	12	8.8
2016-05-23T05:00:00Z	13	8
2016-05-23T05:00:00Z	14	8.1
2016-05-23T05:00:00Z	15	7.6
2016-05-23T05:00:00Z	16	7.2
2016-05-23T05:00:00Z	17	5.5
2016-05-23T05:00:00Z	18	4.4
2016-05-23T05:00:00Z	19	3.5
2016-05-23T05:00:00Z	20	3.3
2016-05-23T05:00:00Z	21	3
2016-05-23T05:00:00Z	22	2.8
2016-05-23T05:00:00Z	23	2.4
2016-05-23T05:00:00Z	24	2
2016-05-23T05:00:00Z	24.4	1
2016-06-07T05:00:00Z	0	9.9
2016-06-07T05:00:00Z	1	9.9
2016-06-07T05:00:00Z	2	9.8
2016-06-07T05:00:00Z	3	9.8
2016-06-07T05:00:00Z	4	9.8
2016-06-07T05:00:00Z	5	9.6
2016-06-07T05:00:00Z	6	9.7
2016-06-07T05:00:00Z	7	9.6
2016-06-07T05:00:00Z	7.5	9.7
2016-06-07T05:00:00Z	8	9.2
2016-06-07T05:00:00Z	9	7.3
2016-06-07T05:00:00Z	10	7.1
2016-06-07T05:00:00Z	11	6.8
2016-06-07T05:00:00Z	12	5.5
2016-06-07T05:00:00Z	13	5.4
2016-06-07T05:00:00Z	14	5.5
2016-06-07T05:00:00Z	15	5.8
2016-06-07T05:00:00Z	16	5.3
2016-06-07T05:00:00Z	17	5
2016-06-07T05:00:00Z	18	4.7
2016-06-07T05:00:00Z	19	4.6
2016-06-07T05:00:00Z	20	3.8
2016-06-07T05:00:00Z	21	2.7
2016-06-07T05:00:00Z	22	2.5
2016-06-07T05:00:00Z	23	1.9
2016-06-07T05:00:00Z	24	0
2016-06-07T05:00:00Z	24.5	0
2016-06-20T05:00:00Z	0	8.3
2016-06-20T05:00:00Z	1	8.2
2016-06-20T05:00:00Z	2	8.2
2016-06-20T05:00:00Z	3	8.1
2016-06-20T05:00:00Z	4	8.1
2016-06-20T05:00:00Z	5	8.2
2016-06-20T05:00:00Z	6	8.1
2016-06-20T05:00:00Z	7	8.1
2016-06-20T05:00:00Z	8	7.4
2016-06-20T05:00:00Z	8.5	6.1
2016-06-20T05:00:00Z	9	5.6
2016-06-20T05:00:00Z	9.5	5.4
2016-06-20T05:00:00Z	10	5
2016-06-20T05:00:00Z	10.5	4.4
2016-06-20T05:00:00Z	11	4.1
2016-06-20T05:00:00Z	12	3.7
2016-06-20T05:00:00Z	13	3.2
2016-06-20T05:00:00Z	14	2.6
2016-06-20T05:00:00Z	15	1.3
2016-06-20T05:00:00Z	16	1.1
2016-06-20T05:00:00Z	17	0.5
2016-06-20T05:00:00Z	18	0.2
2016-06-20T05:00:00Z	19	0
2016-06-20T05:00:00Z	20	0
2016-06-20T05:00:00Z	21	0
2016-06-20T05:00:00Z	22	0
2016-06-20T05:00:00Z	23	0
2016-06-20T05:00:00Z	24	0
2016-06-20T05:00:00Z	24.5	0
2016-07-05T05:00:00Z	0	9.8
2016-07-05T05:00:00Z	1	9.9
2016-07-05T05:00:00Z	2	9.8
2016-07-05T05:00:00Z	3	9.8
2016-07-05T05:00:00Z	4	9.8
2016-07-05T05:00:00Z	5	9.7
2016-07-05T05:00:00Z	6	9.6
2016-07-05T05:00:00Z	7	9.4
2016-07-05T05:00:00Z	7.5	9
2016-07-05T05:00:00Z	8	4.4
2016-07-05T05:00:00Z	8.5	2.4
2016-07-05T05:00:00Z	9	1.8
2016-07-05T05:00:00Z	10	1.1
2016-07-05T05:00:00Z	11	0.2
2016-07-05T05:00:00Z	12	0.1
2016-07-05T05:00:00Z	13	0.3
2016-07-05T05:00:00Z	14	0.1
2016-07-05T05:00:00Z	15	0
2016-07-05T05:00:00Z	16	0
2016-07-05T05:00:00Z	17	0
2016-07-05T05:00:00Z	18	0
2016-07-05T05:00:00Z	19	0
2016-07-05T05:00:00Z	20	0
2016-07-05T05:00:00Z	21	0
2016-07-05T05:00:00Z	22	0
2016-07-05T05:00:00Z	23	0
2016-07-05T05:00:00Z	23.6	0
2016-07-18T05:00:00Z	0	7.8
2016-07-18T05:00:00Z	1	7.8
2016-07-18T05:00:00Z	2	7.6
2016-07-18T05:00:00Z	3	7.6
2016-07-18T05:00:00Z	4	7.5
2016-07-18T05:00:00Z	5	7.3
2016-07-18T05:00:00Z	6	7.2
2016-07-18T05:00:00Z	7	7.2
2016-07-18T05:00:00Z	8	7.1
2016-07-18T05:00:00Z	8.5	7.5
2016-07-18T05:00:00Z	9	1.9
2016-07-18T05:00:00Z	9.5	0.5
2016-07-18T05:00:00Z	10	0.1
2016-07-18T05:00:00Z	10.5	0
2016-07-18T05:00:00Z	11	0
2016-07-18T05:00:00Z	12	0
2016-07-18T05:00:00Z	13	0
2016-07-18T05:00:00Z	14	0
2016-07-18T05:00:00Z	15	0
2016-07-18T05:00:00Z	16	0
2016-07-18T05:00:00Z	17	0
2016-07-18T05:00:00Z	18	0
2016-07-18T05:00:00Z	19	0
2016-07-18T05:00:00Z	20	0
2016-07-18T05:00:00Z	21	0
2016-07-18T05:00:00Z	22	0
2016-07-18T05:00:00Z	23	0
2016-07-18T05:00:00Z	24	0
2016-07-18T05:00:00Z	24.3	0
2016-08-01T05:00:00Z	0	7.7
2016-08-01T05:00:00Z	1	7.9
2016-08-01T05:00:00Z	2	7.7
2016-08-01T05:00:00Z	3	7.6
2016-08-01T05:00:00Z	4	7.3
2016-08-01T05:00:00Z	5	7.3
2016-08-01T05:00:00Z	6	7.1
2016-08-01T05:00:00Z	7	5.5
2016-08-01T05:00:00Z	8	1.7
2016-08-01T05:00:00Z	8.5	0.1
2016-08-01T05:00:00Z	9	0
2016-08-01T05:00:00Z	9.5	0
2016-08-01T05:00:00Z	10	0
2016-08-01T05:00:00Z	10.5	0
2016-08-01T05:00:00Z	11	0
2016-08-01T05:00:00Z	12	0
2016-08-01T05:00:00Z	13	0
2016-08-01T05:00:00Z	14	0
2016-08-01T05:00:00Z	15	0
2016-08-01T05:00:00Z	16	0
2016-08-01T05:00:00Z	17	0
2016-08-01T05:00:00Z	18	0
2016-08-01T05:00:00Z	19	0
2016-08-01T05:00:00Z	20	0
2016-08-01T05:00:00Z	21	0
2016-08-01T05:00:00Z	22	0
2016-08-01T05:00:00Z	23	0
2016-08-01T05:00:00Z	24	0
2016-08-01T05:00:00Z	24.3	0
2016-08-15T05:00:00Z	0	7.6
2016-08-15T05:00:00Z	1	7.5
2016-08-15T05:00:00Z	2	7.4
2016-08-15T05:00:00Z	3	7.7
2016-08-15T05:00:00Z	4	7.2
2016-08-15T05:00:00Z	5	7.1
2016-08-15T05:00:00Z	6	7
2016-08-15T05:00:00Z	7	6.9
2016-08-15T05:00:00Z	7.5	6.5
2016-08-15T05:00:00Z	8	1.7
2016-08-15T05:00:00Z	8.5	0.1
2016-08-15T05:00:00Z	9	0
2016-08-15T05:00:00Z	9.5	0
2016-08-15T05:00:00Z	10	0
2016-08-15T05:00:00Z	10.5	0
2016-08-15T05:00:00Z	11	0
2016-08-15T05:00:00Z	11.5	0
2016-08-15T05:00:00Z	12	0
2016-08-15T05:00:00Z	13	0
2016-08-15T05:00:00Z	14	0
2016-08-15T05:00:00Z	15	0
2016-08-15T05:00:00Z	16	0
2016-08-15T05:00:00Z	17	0
2016-08-15T05:00:00Z	18	0
2016-08-15T05:00:00Z	19	0
2016-08-15T05:00:00Z	20	0
2016-08-15T05:00:00Z	21	0
2016-08-15T05:00:00Z	22	0
2016-08-15T05:00:00Z	23	0
2016-08-15T05:00:00Z	24	0
2016-08-15T05:00:00Z	24.2	0
2016-08-30T05:00:00Z	0	7.7
2016-08-30T05:00:00Z	1	7.4
